NOMBRE DEL INVESTIGADOR,NOMBRE_INVENTOR,Ratio
"FLORES VERDAD,GUILLERMO ESPINOSA","ESPINOSA FLORES VERDAD,GUILLERMO",100.0
"CADENA PLIEGO,GREGORIO","CADENAS PLIEGO,GREGORIO",97.77777777777777
"SANDOVAL,FRANCISCO","CORREA SANDOVAL,FRANCISCO",100.0
"SANDOVAL,FRANCISCO","DE LA FUENTE SANDOVAL,FRANCISCO CAMILO",100.0
"SANDOVAL,FRANCISCO","HERNANDEZ SANDOVAL,FRANCISCO EDUARDO",100.0
"SANDOVAL,FRANCISCO","RENDON SANDOVAL,FRANCISCO JAVIER",100.0
"PACHECO,ANTONIO","ORTEGA PACHECO,ANTONIO",100.0
"RIOJAS,GUILLERMO E","ELIZONDO RIOJAS,GUILLERMO",94.11764705882354
"ALAGON CANO,ALEJANDRO","ALAGON CANO,ALEJANDRO",100.0
"RODRIGUEZ DOMINGUEZ,JOSE MANUEL","RODRIGUEZ DOMINGUEZ,JOSE MANUEL",100.0
"MORALES,RODRIGO","GARCIA MORALES,RODRIGO",100.0
"MORALES,RODRIGO","SOTO MORALES,RODRIGO",100.0
"SAENZ,DAVID","CORTES SAENZ,DAVID",100.0
"RUBIO,MARIO A","CEPEDA RUBIO,MARIO FRANCISCO JESUS",91.66666666666667
"ORTEGA GARCIA,BEATRIZ","ORTEGA GARCIA,BEATRIZ",100.0
"ROMAN AGUIRRE,MANUEL","ROMAN AGUIRRE,MANUEL",100.0
"AGUILAR ELGUEZABAL,ALFREDO","AGUILAR ELGUEZABAL,ALFREDO",100.0
"SALAZAR,CARLOS","GUERRERO SALAZAR,CARLOS ALBERTO",100.0
"SALAZAR,CARLOS","LEON SALAZAR,CARLOS",100.0
"SALAZAR,CARLOS","VALENZUELA SALAZAR,CARLOS",100.0
"SALAZAR,CARLOS","VAZQUEZ SALAZAR,CARLOS OTTO",100.0
"FLORES,JUAN F","ATILANO FLORES,JUAN JOSE",91.66666666666667
"FLORES,JUAN F","BELMAN FLORES,JUAN MANUEL",91.66666666666667
"FLORES,JUAN F","GODINEZ FLORES,JUAN MANUEL",91.66666666666667
"FLORES,JUAN F","GUZMAN FLORES,JUAN MANUEL",91.66666666666667
"FLORES,JUAN F","KOURI FLORES,JUAN BAUTISTA",91.66666666666667
"RAMIREZ,MARIO","AMADOR RAMIREZ,MARIO DOMINGO",100.0
"RAMIREZ,MARIO","CALDERON RAMIREZ,MARIO",100.0
"RAMIREZ,MARIO","LOPEZ RAMIREZ,MARIO EDGAR",100.0
"RAMIREZ,MARIO","MIRELES RAMIREZ,MARIO ALBERTO",100.0
"RAMIREZ,MARIO","OJEDA RAMIREZ,MARIO MIGUEL",100.0
"BUENABAD CHAVEZ,JORGE","BUENABAD CHAVEZ,JORGE",100.0
"SALAS,FRANCISCO","LOPEZ SALAS,FRANCISCO ERNESTO",100.0
"GARCIA,EDUARDO","BARZANA GARCIA,EDUARDO",100.0
"GARCIA,EDUARDO","COLIN GARCIA,EDUARDO",100.0
"GARCIA,EDUARDO","CUEVAS GARCIA,EDUARDO",100.0
"GARCIA,EDUARDO","FIGUEROA GARCIA,EDUARDO",100.0
"GARCIA,EDUARDO","GOMEZ GARCIA,EDUARDO",100.0
"GARCIA ESPINOSA,ALBERTO","GARCIA ESPINOSA,ROBERTO",91.30434782608695
"CERVANTES,FRANCISCO J","GAYTAN CERVANTES,FRANCISCO JAVIER",95.0
"CERVANTES,FRANCISCO J","TORTOLERO CERVANTES,FRANCISCO",95.0
"RAZO FLORES,ELIAS","RAZO FLORES,ELIAS",100.0
"RANGEL MENDEZ,JOSE RENE","RANGEL MENDEZ,JOSE RENE",100.0
"BURGOS,JOSE","ALCALA BURGOS,JOSE VIDAL",100.0
"BURGOS,JOSE","APARICIO BURGOS,JOSE ESTEBAN",100.0
"BURGOS,JOSE","GONZALEZ BURGOS,JOSE IGNACIO ALFREDO",100.0
"PLASCENCIA MORA,HECTOR","PLASCENCIA MORA,HECTOR",100.0
"AGUILERA GOMEZ,EDUARDO","AGUILERA GOMEZ,EDUARDO",100.0
"OJEDA CASTANEDA,JORGE","OJEDA CASTANEDA,JORGE",100.0
"TORRES CISNEROS,MIGUEL","TORRES CISNEROS,MIGUEL",100.0
"DUARTE VAZQUEZ,MIGUEL ANGEL","DUARTE VAZQUEZ,MIGUEL ANGEL",100.0
"DE LA CRUZ CORDERO,RICARDO ABRAHAM","DE LA CRUZ CORDERO,RICARDO ABRAHAM",100.0
"LORIA,JORGE LUIS ROSADO","ROSADO LORIA,JORGE LUIS",100.0
"GARCIA,JUAN","CAJAS GARCIA,JUAN CARLOS",100.0
"GARCIA,JUAN","CAMARILLO GARCIA,JUAN PABLO RAMON",100.0
"GARCIA,JUAN","CORTES GARCIA,JUAN DIEGO",100.0
"GARCIA,JUAN","CUCA GARCIA,JUAN MANUEL",100.0
"GARCIA,JUAN","DE LUNA GARCIA,JUAN FRANCISCO EFRAIN",100.0
"LOPEZ,MANUEL","AVILA LOPEZ,MANUEL ALEJANDRO",100.0
"LOPEZ,MANUEL","CASTILLEJOS LOPEZ,MANUEL DE JESUS",100.0
"LOPEZ,MANUEL","CONTRERAS LOPEZ,MANUEL",100.0
"LOPEZ,MANUEL","CRUZ LOPEZ,MANUEL",100.0
"LOPEZ,MANUEL","GUADARRAMA LOPEZ,MANUEL ENRIQUE",100.0
"ADAME,JOSE L","ANDRACA ADAME,JOSE ALBERTO",90.9090909090909
"ADAME,JOSE L","BARRON ADAME,JOSE MIGUEL",90.9090909090909
"BOSQUES PADILLA,FRANCISCO JAVIER","BOSQUES PADILLA,FRANCISCO JAVIER",100.0
"YABUR,PEDRO","PALLARES YABUR,PEDRO DE JESUS",100.0
"GARCIA,MARCO","BERGER GARCIA,MARCO ANTONIO",100.0
"GARCIA,MARCO","CABALLERO GARCIA,MARCO ANTONIO",100.0
"GARCIA,MARCO","CORONEL GARCIA,MARCO ANTONIO",100.0
"GARCIA,MARCO","HUERTA GARCIA,MARCO ANTONIO",100.0
"GARCIA,MARCO","JIMENEZ GARCIA,MARCO ANTONIO",100.0
"VALDEZ,MARTIN","TREJO VALDEZ,MARTIN DANIEL",100.0
"PEREZ,JESUS","GARCIA PEREZ,JESUS FRANCISCO",100.0
"PEREZ,JESUS","HERNANDEZ PEREZ,JESUS",100.0
"PEREZ,JESUS","LOPEZ PEREZ,JESUS FABIAN",100.0
"PEREZ,JESUS","MONTIEL PEREZ,JESUS YALJA",100.0
"PEREZ,JESUS","PEINADO PEREZ,JESUS ENRIQUE",100.0
"CASTELLANOS,MARIA G","MARTINEZ CASTELLANOS,MARIA ANA",94.44444444444444
"CASTELLANOS,MARIA G","QUINTERO CASTELLANOS,MARIA FERNANDA",94.44444444444444
"HERNANDEZ,RAUL A","GONZALEZ HERNANDEZ,RAUL EDUARDO",93.33333333333333
"HERNANDEZ,RAUL A","HERNANDEZ HERNANDEZ,RAUL JOSUE",93.33333333333333
"HERNANDEZ,RAUL A","MUNOZ HERNANDEZ,RAUL",93.33333333333333
"HERNANDEZ,RAUL A","PEREZ HERNANDEZ,RAUL",93.33333333333333
"HERNANDEZ,RAUL A","TREVINO HERNANDEZ,RAUL",93.33333333333333
"CORTES RAMIREZ,JORGE ARMANDO","CORTES RAMIREZ,JORGE ARMANDO",100.0
"SANCHEZ,FELIPE J","CARRILLO SANCHEZ,FELIPE AUGUSTO",93.33333333333333
"SANCHEZ,FELIPE J","DELGADILLO SANCHEZ,FELIPE",93.33333333333333
"ALTAGRACIA MARTINEZ,MARINA","ALTAGRACIA MARTINEZ,MARINA",100.0
"NADER KAWACHI,JUAN","NADER KAWACHI,JUAN ALBERTO",100.0
"RIOS CASTANEDA,LUIS CAMILO","RIOS CASTANEDA,LUIS CAMILO",100.0
"MEDINA,RAUL","CONTRERAS MEDINA,RAUL",100.0
"MEDINA,RAUL","FELIX MEDINA,RAUL ENRIQUE",100.0
"MEDINA,RAUL","ORTIZ MEDINA,RAUL ARTURO",100.0
"MEDINA,RAUL","TORRES MEDINA,RAUL HELIODORO",100.0
"HERNANDEZ ROJO,MARCO ANTONIO","HERNANDEZ ROJO,MARCO ANTONIO",100.0
"SOTO,LEONARDO URBIOLA","URBIOLA SOTO,LEONARDO",100.0
"RODRIGUEZ,DIANA","CASTRO RODRIGUEZ,DIANA CATALINA",100.0
"RODRIGUEZ,DIANA","GARCIA RODRIGUEZ,DIANA ELIZABETH",100.0
"RODRIGUEZ,DIANA","GUILLEN RODRIGUEZ RODRIGUEZ,DIANA LUCRECIA",100.0
"RODRIGUEZ,DIANA","RIVERA RODRIGUEZ,DIANA MARIA",100.0
"RODRIGUEZ,DIANA","RODRIGUEZ RODRIGUEZ,DIANA RAQUEL",100.0
"ALDAYA GARDE,IVAN ARITZ","ALDAYA GARDE,IVAN ARITZ",100.0
"CASTANON AVILA,GERARDO ANTONIO","CASTANON AVILA,GERARDO ANTONIO",100.0
"LOPEZ MACIAS,CONSTANTINO ILL ROBERTO","LOPEZ MACIAS,CONSTANTINO III ROBERTO",94.44444444444444
"SILBERMAN,ROBERTO PABLO STOCK","STOCK SILBERMAN,ROBERTO PABLO",100.0
"RODRIGUEZ,ALEJANDRO OLVERA","OLVERA RODRIGUEZ,ALEJANDRO",100.0
"CANO,ALEJANDRO ALAGON","ALAGON CANO,ALEJANDRO",100.0
"CERRILLO,BLANCA MARGARITA RAMOS","RAMOS CERRILLO,BLANCA MARGARITA",100.0
"SANCHEZ LOPEZ,ROSANA","SANCHEZ LOPEZ,ROSANA",100.0
"GARCIA,ALBERTO F","MONROY GARCIA,ALBERTO",93.33333333333333
"GARCIA,ALBERTO F","SALADINO GARCIA,ALBERTO",93.33333333333333
"GARCIA,ALBERTO F","SANDOVAL GARCIA,ALBERTO",93.33333333333333
"GARCIA,ALBERTO F","TORRES GARCIA,ALBERTO FRANCISCO",93.33333333333333
"ALVAREZ CONTRERAS,LORENA","ALVAREZ CONTRERAS,LORENA",100.0
"GONZALEZ,RICARDO GOMEZ","GOMEZ GONZALEZ,RICARDO",100.0
"GONZALEZ,RICARDO GOMEZ","GOMEZ GONZALEZ,GERARDO",90.9090909090909
"HERNANDEZ RAMIREZ,LUISA","HERNANDEZ RAMIREZ,LAURA",91.30434782608695
"TERRONES MALDONADO,MAURICIO","TERRONES MALDONADO,MAURICIO",100.0
"BOTELLO MENDEZ,ANDRES RAFAEL","BOTELLO MENDEZ,ANDRES RAFAEL",100.0
"ALEJO,JORGE","PAYAN ALEJO,JORGE",100.0
"MAGANA,MANUEL","FALCONI MAGANA,MANUEL JESUS",100.0
"MEZA,CARLOS","DE LEON MEZA,CARLOS RENE",100.0
"VILLASENOR,GABRIEL","MELLADO VILLASENOR,GABRIEL",100.0
"VILLASENOR,GABRIEL","TORRES VILLASENOR,GABRIEL JORGE",100.0
"HERNANDEZ,FRANCISCO","ALBA HERNANDEZ,FRANCISCO",100.0
"HERNANDEZ,FRANCISCO","ALVARADO HERNANDEZ,FRANCISCO",100.0
"HERNANDEZ,FRANCISCO","ARIZA HERNANDEZ,FRANCISCO JULIAN",100.0
"HERNANDEZ,FRANCISCO","BAEZ HERNANDEZ,FRANCISCO JAVIER",100.0
"HERNANDEZ,FRANCISCO","BARRIENTOS HERNANDEZ,FRANCISCO RAUL",100.0
"ROSADO LORIA,JORGE LUIS","ROSADO LORIA,JORGE LUIS",100.0
"MORALES,FERNANDO L","LOPEZ MORALES,FERNANDO",94.11764705882354
"MORALES,FERNANDO L","MARTINEZ MORALES,FERNANDO",94.11764705882354
"MORALES,FERNANDO L","NIETO MORALES,FERNANDO",94.11764705882354
"MORALES,FERNANDO L","RAMOS MORALES,FERNANDO RAFAEL",94.11764705882354
"CASTRO,ERNESTO","LEON CASTRO,ERNESTO",100.0
"RODRIGUEZ,ROBERTO","ANAYA RODRIGUEZ,ROBERTO",100.0
"RODRIGUEZ,ROBERTO","GUTIERREZ RODRIGUEZ,ROBERTO",100.0
"RODRIGUEZ,ROBERTO","RAMIREZ RODRIGUEZ,ROBERTO",100.0
"RODRIGUEZ,ROBERTO","SANCHEZ RODRIGUEZ,ROBERTO ALEJANDRO",100.0
"MARQUEZ,PATRICIA","LARREA MARQUEZ,PATRICIA",100.0
"RODRIGUEZ,CARLOS","ACEVEDO RODRIGUEZ,CARLOS ANDRES",100.0
"RODRIGUEZ,CARLOS","ALVARADO RODRIGUEZ,CARLOS ENRIQUE",100.0
"RODRIGUEZ,CARLOS","BARRERA RODRIGUEZ,CARLOS",100.0
"RODRIGUEZ,CARLOS","BELMAN RODRIGUEZ,CARLOS",100.0
"RODRIGUEZ,CARLOS","BERUMEN RODRIGUEZ,CARLOS ERIC",100.0
"RAMIREZ,MARIA","ALVAREZ RAMIREZ,MARIA MAGDALENA",100.0
"RAMIREZ,MARIA","AMADOR RAMIREZ,MARIA PATRICIA",100.0
"RAMIREZ,MARIA","BAEZA RAMIREZ,MARIA ISABEL",100.0
"RAMIREZ,MARIA","BARRERA RAMIREZ,MARIA ALEJANDRA",100.0
"RAMIREZ,MARIA","CASTRO RAMIREZ,MARIA EUGENIA DEL CARMEN",100.0
"HERNANDEZ RODRIGUEZ,MARTIN","HERNANDEZ RODRIGUEZ,AGUSTIN",90.56603773584905
"LOPEZ GOERNE,TESSY MARIA","LOPEZ GOERNE,TESSY MARIA",100.0
"ALVARADO,MARIA","ALVARADO,MARIA DEL SOCORRO",100.0
"ALVARADO,MARIA","ESTRADA ALVARADO,MARIA ISABEL",100.0
"ALVARADO,MARIA","MARCELIN ALVARADO,MARIA ALEJANDRA",100.0
"ALVARADO,MARIA","MARTINEZ ALVARADO,MARIA DEL ROCIO",100.0
"ALVARADO,MARIA","TORRES ALVARADO,MARIA DEL ROCIO",100.0
"LAREDO SANCHEZ,GEORGINA CECILIA","LAREDO SANCHEZ,GEORGINA CECILIA",100.0
"SANTOS,LETICIA FLORES","FLORES SANTOS,LETICIA",100.0
"GUERRA,ENRIQUE SALDIVAR","SALDIVAR GUERRA,ENRIQUE",100.0
"MONTIEL,ALFONSO GONZALEZ","GONZALEZ MONTIEL,ALFONSO",100.0
"TOVAR LOPEZ,FRANCISCO JAVIER","TOVAR LOPEZ,FRANCISCO JAVIER",100.0
"TOVAR LOPEZ,FRANCISCO JAVIER","TORRES LOPEZ,FRANCISCO JAVIER",91.2280701754386
"ALVAREZ,JUAN J","BRAVO ALVAREZ,JUAN HUMBERTO ANTONIO",92.3076923076923
"ALVAREZ,JUAN J","CORNEJO ALVAREZ,JUAN FIDEL",92.3076923076923
"ALVAREZ,JUAN J","DURAN ALVAREZ,JUAN CARLOS",92.3076923076923
"ALVAREZ,JUAN J","GARCIA ALVAREZ,JUAN PABLO MAURICIO",92.3076923076923
"ALVAREZ,JUAN J","LOZANO ALVAREZ,JUAN ANTONIO",92.3076923076923
"GUERRA ZUBIAGA,DAVID APOLINAR","GUERRA ZUBIAGA,DAVID APOLINAR",100.0
"CONTRERAS DE LEON,JOSE EULALIO","CONTRERAS DE LEON,JOSE EULALIO",100.0
"NAVA DOMINGUEZ,PORFIRIO","NAVA DOMINGUEZ,PORFIRIO",100.0
"GARZA,JOSE","ARZOLA GARZA,JOSE MARIA",100.0
"GARZA,JOSE","CANTU GARZA,JOSE MARIA",100.0
"GARZA,JOSE","HERRERA GARZA,JOSE LUIS",100.0
"GARZA,JOSE","ORTIZ GARZA,JOSE LUIS",100.0
"GARZA,JOSE","RODRIGUEZ DE LA GARZA,JOSE ANTONIO",100.0
"MARTINEZ MARTINEZ DE LA ESCALARA,LORENZO","MARTINEZ MARTINEZ DE LA ESCALERA,LORENZO",96.7741935483871
"CANTO IBANEZ,JORGE JOAQUIN","CANTO IBANEZ,JORGE JOAQUIN",100.0
"MARTINEZ GOMEZ,LORENZO","MARTINEZ GOMEZ,LORENZO",100.0
"CASTELLANOS,SERGIO","GUTIERREZ CASTELLANOS,SERGIO",100.0
"FERREIRA BATISTA,CESAR VICENTE","FERREIRA BATISTA,CESAR VICENTE",100.0
"DE SANTOS,ALEJANDRO","GARCIA DE LOS SANTOS,ALEJANDRO",100.0
"LUNA PIZARRO,DANIEL","LUNA PIZARRO,DANIEL",100.0
"GUTIERREZ,PEDRO","STEPANENKO GUTIERREZ,PEDRO",100.0
"PEREZ SANCHEZ,ALFONSO","PEREZ SANCHEZ,ALFONSO",100.0
"HERNANDEZ HERNANDEZ,JUAN MANUEL","HERNANDEZ HERNANDEZ,MANUEL",91.2280701754386
"HERNANDEZ HERNANDEZ,JUAN MANUEL","HERNANDEZ HERNANDEZ,JOSE MANUEL",90.3225806451613
"RODRIGUEZ,ANDRES","CASTELL RODRIGUEZ,ANDRES ELIU",100.0
"RODRIGUEZ,ANDRES","GUTIERREZ RODRIGUEZ,ANDRES EDUARDO",100.0
"RODRIGUEZ,ANDRES","ORTIZ RODRIGUEZ,ANDRES ERNESTO",100.0
"RODRIGUEZ,ANDRES","REYES RODRIGUEZ,ANDRES",100.0
"SALMON SALAZAR,MANUEL DE JESUS","SALMON SALAZAR,MANUEL DE JESUS",100.0
"MONTERO HERNANDEZ,OSCAR","MONTERO HERNANDEZ,OSCAR CIRINO",100.0
"ESTRADA,JESUS","LOPEZ ESTRADA,JESUS",100.0
"ESTRADA,JESUS","MORADO ESTRADA,JESUS RAYMUNDO",100.0
"ESTRADA,JESUS","URIAS ESTRADA,JESUS DAVID",100.0
"CORELLA,MARIA ALBA GUADALUPE","REBEIL CORELLA,MARIA ANTONIETA GUADALUPE",90.19607843137254
"MARTINEZ TELLEZ,MIGUEL ANGEL","MARTINEZ TELLEZ,MIGUEL ANGEL",100.0
"VARGAS ARISPURO,IRASEMA DEL CARMEN","VARGAS ARISPURO,IRASEMA DEL CARMEN",100.0
"CAMACHO VILLEGAS,TANYA A","CAMACHO VILLEGAS,TANYA AMANDA",95.65217391304348
"SANCHEZ CASTREJON,EDNA","SANCHEZ CASTREJON,EDNA",100.0
"LICEA NAVARRO,ALEXEI F","LICEA NAVARRO,ALEXEI FEDOROVISH",95.23809523809524
"JIMENEZ,CARLOS RAFAEL RAMIREZ","RAMIREZ JIMENEZ,CARLOS RAFAEL",100.0
"OROZCO,JUAN CARLOS","GONZALEZ OROZCO,JUAN CARLOS",100.0
"OROZCO,JUAN CARLOS","MARTINEZ OROZCO,JUAN CARLOS",100.0
"FLORES,VICTOR","ALBORES FLORES,VICTOR JESUS",100.0
"FLORES,VICTOR","CANTERO FLORES,VICTOR",100.0
"FLORES,VICTOR","DE LAFUENTE FLORES,VICTOR HUGO",100.0
"FLORES,VICTOR","GOMEZ FLORES,VICTOR",100.0
"FLORES,VICTOR","JURADO FLORES,VICTOR DANIEL",100.0
"RODRIGUEZ,JUAN CARLOS","ARRIAGA RODRIGUEZ,JUAN CARLOS",100.0
"RODRIGUEZ,JUAN CARLOS","BERMUDEZ RODRIGUEZ,JUAN CARLOS",100.0
"RODRIGUEZ,JUAN CARLOS","BUSTILLOS RODRIGUEZ,JUAN CARLOS",100.0
"MARQUEZ,JESUS","GUTIERREZ MARQUEZ,JESUS GERARDO",100.0
"MARQUEZ,JESUS","VELASCO MARQUEZ,JESUS",100.0
"SANDOVAL,JOSE L","BARRETO SANDOVAL,JOSE DE JESUS",92.85714285714286
"SANDOVAL,JOSE L","LOPEZ SANDOVAL,JOSE ANTONIO",92.85714285714286
"SANDOVAL,JOSE L","MONJARAZ SANDOVAL,JOSE DE JESUS ALEJANDRO",92.85714285714286
"SANDOVAL,JOSE L","RUIZ SANDOVAL,JOSE LUIS",92.85714285714286
"ORNELAS DAVILA,OMAR","ORNELAS DAVILA,OMAR",100.0
"ELIZALDE GONZALEZ,MARIA DE LA PAZ","ELIZALDE GONZALEZ,MARIA DE LA PAZ",100.0
"DAVILA JIMENEZ,MARTIN MARINO","DAVILA JIMENEZ,MARTIN MARINO",100.0
"SOTO PEREDO,CLAUDIA ANGELICA","SOTO PEREDO,CLAUDIA ANGELICA",100.0
"VILLA TREVINO,SAUL","VILLA Y TREVINO,SAUL",100.0
"CHAGOYA HAZAS,VICTORIA EUGENIA","CHAGOYA Y HAZAS,VICTORIA EUGENIA",100.0
"HERNANDEZ MUNOZ,ROLANDO EFRAIN","HERNANDEZ MUNOZ,ROLANDO EFRAIN",100.0
"PEREZ MARTINEZ,FRANCISCO JAVIER","PEREZ MARTINEZ,FRANCISCO",100.0
"PEREZ MARTINEZ,FRANCISCO JAVIER","ESPARZA MARTINEZ,FRANCISCO JAVIER",90.625
"CAMACHO PEREZ,JOSE R","CAMACHO PEREZ,JOSE RODRIGO",94.73684210526315
"LUNA GARCIA,JESUS","LUNA GARCIA,JESUS",100.0
"GARCIA,RAFAEL","CASTANEDA GARCIA,RAFAEL",100.0
"GARCIA,RAFAEL","CASTREJON GARCIA,RAFAEL",100.0
"GARCIA,RAFAEL","DURAN GARCIA,RAFAEL",100.0
"GARCIA,RAFAEL","MARTINEZ GARCIA,RAFAEL",100.0
"GARCIA,RAFAEL","RUBIO GARCIA,RAFAEL",100.0
"PONCE,FERNANDO A","MATAMOROS PONCE,FERNANDO TEODORO",93.33333333333333
"PONCE,FERNANDO A","POZOS PONCE,FERNANDO",93.33333333333333
"LOPEZ BUCIO,JOSE","LOPEZ BUCIO,JOSE",100.0
"MOLINA TORRES,JORGE","MOLINA TORRES,JORGE",100.0
"GONZALEZ,JORGE","AGUIRRE GONZALEZ,JORGE",100.0
"GONZALEZ,JORGE","ALDANA GONZALEZ,JORGE IVAN",100.0
"GONZALEZ,JORGE","CASTANON GONZALEZ,JORGE ALBERTO",100.0
"GONZALEZ,JORGE","CHAN GONZALEZ,JORGE DE JESUS",100.0
"GONZALEZ,JORGE","DURAN GONZALEZ,JORGE",100.0
"TERRONES MALDONADO,HUMBERTO","TERRONES MALDONADO,HUMBERTO",100.0
"MARTINEZ ALANIS,MAURICIO","MARTINEZ ALANIS,MAURICIO",100.0
"AGUILERA CORTES,LUZ ANTONIO","AGUILERA CORTES,LUZ ANTONIO",100.0
"FLORES,ADRIAN","URIOSTEGUI FLORES,ADRIAN",100.0
"ROJAS GEORGE,GABRIEL","ROJAS GEORGE,GABRIEL",100.0
"RAMIREZ,CARLOS E","BARRERA RAMIREZ,CARLOS FELIPE",93.33333333333333
"RAMIREZ,CARLOS E","CAMERO RAMIREZ,CARLOS FRANCISCO",93.33333333333333
"RAMIREZ,CARLOS E","ENRIQUEZ RAMIREZ,CARLOS",93.33333333333333
"RAMIREZ,CARLOS E","HERNANDEZ RAMIREZ,CARLOS VICTOR",93.33333333333333
"RAMIREZ,CARLOS E","HERRERA RAMIREZ,CARLOS ALONSO",93.33333333333333
"GONZALEZ,VICTOR","ALCARAZ GONZALEZ,VICTOR",100.0
"GONZALEZ,VICTOR","BANOS GONZALEZ,VICTOR HUGO",100.0
"GONZALEZ,VICTOR","GARCIA GONZALEZ,VICTOR GUADALUPE",100.0
"GONZALEZ,VICTOR","GOMEZ GONZALEZ,VICTOR MAURICIO ALFONSO",100.0
"GONZALEZ,VICTOR","GONZALEZ Y GONZALEZ,VICTOR MANUEL",100.0
"UTRILLA CARRERI,JOSE","UTRILLA CARRERI,JOSE",100.0
"GOSSET LAGARDA,GUILLERMO","GOSSET LAGARDA,GUILLERMO",100.0
"MARTINEZ JIMENEZ,ALFREDO","MARTINEZ JIMENEZ,ALFREDO",100.0
"HUERTA BERISTAIN,GERARDO","HUERTA BERISTAIN,GERARDO",100.0
"SALGADO CEBALLOS,HERMELINDA","SALGADO CEBALLOS,HERMELINDA",100.0
"CRUZ CRUZ,GUILLERMO JESUS","CRUZ CRUZ,GUILLERMO JESUS",100.0
"MORALES GUADARRAMA,JUAN CARLOS AXAYACATL","MORALES GUADARRAMA,JUAN CARLOS AXAYACATL",100.0
"MORALES CORONA,JUAN","MORALES CORONA,JUAN",100.0
"ALVAREZ MEJIA,ANA LAURA","ALVAREZ MEJIA,ANA LAURA",100.0
"OLAYO GONZALEZ,MARIA GUADALUPE","OLAYO GONZALEZ,MARIA GUADALUPE",100.0
"DIAZ RUIZ,MARIA DE LOS ANGELES ARACELI","DIAZ RUIZ,MARIA DE LOS ANGELES ARACELI",100.0
"OLAYO GONZALEZ,ROBERTO","OLAYO GONZALEZ,ROBERTO",100.0
"VELASCO TELLEZ,ABRAHAM","VELASCO TELLEZ,ABRAHAM",100.0
"PALAFOX RAMOS,JORGE","PALAFOX RAMOS,JORGE",100.0
"PALAFOX RAMOS,JORGE","RAMOS,JORGE",100.0
"RODRIGUEZ LELIS,JOSE MARIA","RODRIGUEZ LELIS,JOSE MARIA",100.0
"CAMPOS CANTON,ISAAC","CAMPOS CANTON,ISAAC",100.0
"GUZMAN LUCERO,DIEGO JAVIER","GUZMAN LUCERO,DIEGO JAVIER",100.0
"PALOMEQUE SANTIAGO,JORGE FROYLAN","PALOMEQUE SANTIAGO,JORGE FROYLAN",100.0
"VICTOROVNA LIKHANOVA,NATALYA","LIKHANOVA,NATALYA VICTOROVNA",100.0
"VALENCIA GALLEGOS,JESUS ANGEL","VALENCIA GALLEGOS,JESUS ANGEL",100.0
"MUNOZ,JUAN","AGUILA MUNOZ,JUAN",100.0
"MUNOZ,JUAN","BELLO MUNOZ,JUAN CARLOS",100.0
"MUNOZ,JUAN","CALIXTO MUNOZ,JUAN JOSE",100.0
"MUNOZ,JUAN","GUILLEN MUNOZ,JUAN MANUEL",100.0
"MUNOZ,JUAN","MARTELL MUNOZ,JUAN",100.0
"DIAZ,ADRIAN","RENTERIA DIAZ,ADRIAN",100.0
"BARREIRO RODRIGUEZ,GUADALUPE","BARREIRO RODRIGUEZ,GUADALUPE",100.0
"YANEZ LIMON,JOSE MARTIN","YANEZ LIMON,JOSE MARTIN",100.0
"CONTRERAS SERVIN,CARLOS ALBERTO","CONTRERAS SERVIN,CARLOS",100.0
"HERRERA GOMEZ,ALBERTO","HERRERA GOMEZ,ALBERTO",100.0
"SUAREZ,JOSE","BARO SUAREZ,JOSE EMILIO",100.0
"SUAREZ,JOSE","CASTELLANOS SUAREZ,JOSE ALFREDO",100.0
"SUAREZ,JOSE","GOMEZ HUERTA SUAREZ,JOSE",100.0
"SUAREZ,JOSE","HERNANDEZ SUAREZ,JOSE LUIS",100.0
"SUAREZ,JOSE","TUN SUAREZ,JOSE MARIA",100.0
"KUSSUL,ERNST","KUSSUL,ERNST",100.0
"LARA ROSANO,FELIPE DE JESUS","LARA ROSANO,FELIPE DE JESUS",100.0
"BRUCE DAVIDSON,NEIL CHARLES","BRUCE DAVIDSON,NEIL CHARLES",100.0
"ASCANIO GASCA,GABRIEL","ASCANIO GASCA,GABRIEL",100.0
"SANIGER BLESA,JOSE MANUEL","SANIGER BLESA,JOSE MANUEL",100.0
"BAYDYK,TETYANA","BAYDYK,TETYANA",100.0
"CRUZ,ARMANDO","HERNANDEZ CRUZ,ARMANDO",100.0
"CRUZ,ARMANDO","SALAS CRUZ,ARMANDO",100.0
"CRUZ,ARMANDO","TELLEZ CRUZ,ARMANDO",100.0
"VARGAS MAGANA,MARCOS CESAR","VARGAS MAGANA,MARCOS CESAR",100.0
"VALENCIA,CARLOS","TELLEZ VALENCIA,CARLOS ALBERTO",100.0
"LOPEZ SANCHEZ,IVAN","LOPEZ SANCHEZ,OLIVA",91.89189189189189
"CRUZ,PEDRO PONCE","PONCE CRUZ,PEDRO",100.0
"ESPINOSA,HIRAM EREDIN PONCE","PONCE ESPINOSA,HIRAM EREDIN",100.0
"MARTINEZ,MOISES","GARCIA MARTINEZ,MOISES",100.0
"MARTINEZ,MOISES","JIMENEZ MARTINEZ,MOISES",100.0
"MARTINEZ,MOISES","LUIS MARTINEZ,MOISES ARMANDO",100.0
